# Polysun weather profile generated by hostrada4py from HOSTRADA data
# Columns: Global radiation [Wh/m2], Diffuse radiation [Wh/m2], Long-wave irradiation [Wh/m2], Ambient temperature [degC], Wind speed [m/s], Relative humidity [%]
# Location: HOSTRADA, lat=52.521918, lon=13.413215
Gh,Dh,Lh,Tamb,Vwnd,Hrel
368.7,267.404,235.17,16.8,4.4,80.6
493.8,81.477,241.984,18.4,1.7,76.7
341,56.265,245.519,19.5,1.9,71.6
173.8,29.4967,245.048,19.7,2.3,68.5
51.1,51.1,242.861,18.9,1.1,72.8
0,0,237.543,17.1,1.7,82.5
0,0,237.766,16.6,2.2,89.8
0,0,238.775,16.6,2.1,92.5
0,0,240.272,16.9,2.5,92.2
0,0,240.593,17.1,2.8,90.2
0,0,239.177,16.9,2.5,89.3
0,0,239.789,17,3.1,89.5
0,0,237.538,16.6,3.1,89.2
14.7,14.566,236.36,16.3,3,90.3
76,74.4391,237.955,16.6,3.3,90.3
204,176.274,240.644,17.4,5.1,86.2
241.3,221.647,241.227,17.9,5.2,81.1
259.1,246.769,240.149,17.9,5.2,78.6
272.9,263.501,242.741,18.6,5.1,76
264,257.685,240.671,18.5,5.7,72.7
163.9,161.754,237.764,17.9,5.4,73.3
135.4,133.916,238.158,17.6,4.4,77.7
108.5,107.488,236.201,16.5,4.4,87.1
95.6,94.7212,239.259,16.5,4.4,95.3
135.9,133.789,241.628,16.9,4,95.9
84.7,83.6426,244.414,17.4,3.9,96.1
91.8,89.9819,247.739,18,3.9,96.2
81.3,72.1153,252.064,18.8,3.5,95.9
28.7,28.7,253.591,19.1,2.5,95.5
0,0,253.667,19.1,1.9,95.7
0,0,253.742,19.1,2.7,95.9
0,0,253.961,19.2,3.2,95
0,0,250.94,18.7,3.3,94.4
0,0,249.539,18.4,2.8,95.1
0,0,248.657,18.2,3,95.7
0,0,248.068,18.1,2.9,95.6
0,0,247.628,18,2.7,95.9
5.8,5.77862,246.566,17.8,2.4,96
29.5,29.2656,247.48,18,2.3,95.5
107,105.054,250.365,18.7,1.8,92.9
159.6,156.364,249.865,18.8,2.2,90.2
322.1,284.765,252.186,19.4,1.5,87.7
523.3,321.094,256.341,20.5,2,83
468.3,370.933,257.485,21.1,2.6,78.1
399.1,358.872,260.381,22.2,2.7,71.4
231.8,227.442,253.736,21.6,3.4,65.3
339.1,315.255,255.178,21.9,2.3,64.9
493.4,295.339,259.178,22.8,1.4,63.1
521.9,159.057,258.35,23.3,1.7,57.2
435.4,96.1737,260.206,24,1.4,54.1
301.6,62.6499,263.949,24.8,1.4,53
149.2,41.5058,261.122,24.2,1,53.8
33,33,260.715,23,0.7,63.8
0,0,261.996,22.1,1.1,75.7
0,0,258.844,21.2,1,79.8
0,0,256.737,20.4,1.1,85.2
0,0,256.687,20.1,1,89.1
0,0,252.362,19.3,0.8,89.5
0,0,252.205,19.2,0.7,90.5
0,0,250.172,18.7,0.9,92.4
0,0,248.209,18.2,0.9,94.5
13.5,13.3812,248.031,18.1,0.8,95.5
108.7,100.665,258.542,20.1,0.5,93.7
265.7,172.461,265.703,21.9,0.6,86.1
426.6,187.781,270.732,23.7,0.5,74.7
559.9,196.89,271.625,24.9,1.2,63.8
620.9,245.597,268.058,25,1.6,57.3
694.5,246.585,265.37,25,1.9,53.4
739.5,233.879,271.858,27,2.1,46.9
707.9,251.686,267.602,27,2.9,42
731.3,176.802,267.726,27.3,2.2,40.3
565.3,239.993,270.671,27.7,2,41
479.2,197.672,272.43,27.7,2.4,42.9
454.6,83.0797,275.509,28.2,1.6,43.1
323.7,53.6009,280.746,29.4,1.5,41.2
174.7,28.8255,276.729,28.3,1.3,43.8
48.7,48.7,277.241,27.1,1.1,53
0,0,269.879,24.6,1.6,63.8
0,0,271.852,24.2,2.1,71.3
0,0,272.125,24,2.3,74
0,0,271.401,23.7,2.8,76
0,0,269.143,23.1,2.6,78.5
0,0,268.253,22.7,1.8,81.5
0,0,267.49,22.3,1.6,84.9
0,0,265.953,21.8,1.3,88
8.9,8.84697,266.511,21.8,2.1,89.3
96.5,91.919,270.536,22.6,2.7,87.8
250.5,175.956,275.936,23.9,1.9,82.8
385.8,217.251,280.094,25.2,3,75.6
507,242.789,281.31,26.2,3.7,67.1
666.3,200.288,283.718,27.5,3.8,58.7
764.7,180.297,282.64,28.1,3.2,52.3
800.6,178.318,281.557,28.7,2.8,46.6
817.5,157.777,282.703,29.6,3.1,42
697.1,205.659,283.203,30,3.1,40.1
555.9,246.554,285.088,30.3,3,40.2
438.6,229.705,288.475,30.9,2.5,40
426.2,99.5687,290.8,31.2,2,40.5
303.3,58.2074,291.101,31,2.9,42
141.6,43.416,286.978,29.8,2.7,45.3
41.4,41.4,282.252,28.1,3,51.8
0,0,278.846,26.8,2.9,57.7
0,0,277.702,26.3,3.4,60.4
0,0,274.956,25.5,3.1,63.5
0,0,273.707,24.9,2.7,67.3
0,0,270.519,24,2.6,71
0,0,272.981,24.3,2.9,72.3
0,0,271.643,23.9,1.5,74.2
0,0,271.829,23.5,3.1,79.2
2,1.99725,270.448,22.9,1.6,83.7
33.6,33.2863,271.135,22.8,1.1,86.5
68.4,67.5903,272.813,23.2,1.1,85
103.9,102.523,273.399,23.7,1.2,80
174.6,171.44,272.678,23.9,1.9,76.2
222.7,218.183,269.575,23.6,2.6,73.6
140.2,138.565,263.512,22.4,3.5,75.3
110,109.026,259.656,20.9,2.6,85.4
115.5,114.412,263.954,21.1,3,92.9
117.8,116.597,260.252,20.4,4.2,93.7
146.2,144.125,259.403,20.3,5.4,93
97,95.9111,256.453,19.9,5.1,91.3
57.8,57.299,250.892,18.9,6,91.4
42.5,42.1001,239.832,16.6,5.9,95.4
27.3,26.9805,238.036,16.1,5.3,97.9
11,11,237.294,16,4.1,97.3
0,0,237.652,16.1,3.7,96.8
0,0,238.651,16.3,2.6,96.6
0,0,238.151,16.2,2.9,96.7
0,0,239.257,16.4,2.2,96.8
0,0,239.115,16.4,1.9,96.4
0,0,238.544,16.3,1.3,96.3
0,0,241.267,16.8,1.6,96.4
0,0,242.205,17,1.6,96
2,1.99716,242.277,17,2.5,96.2
45.2,44.6261,244.305,17.4,3.1,95.8
171.9,158.551,244.298,17.5,3.2,94.3
342.3,234.689,246.129,18.2,4.2,89.1
429.3,286.487,248.081,19.1,5,81.9
508.1,322.894,250.328,19.9,5.5,77.1
621.6,306.402,250.978,20.4,5.5,72.7
445.5,374.828,253.016,21.1,4.8,69.1
212.8,209.099,238.535,17.5,3.4,79.8
392.7,341.451,254.12,19.6,4.5,89.7
494.1,289.199,252.472,19.7,3.7,84.4
548.4,127.55,255.042,20.8,4.9,76.5
176.2,167.802,251.784,20.6,3.6,72.1
119.3,113.554,249.294,19.9,2.4,74.9
74.2,66.3372,248.954,19.6,2.7,77.7
12,12,243.271,18.4,4.4,79.6
0,0,242.669,18.2,5,80.7
0,0,240.827,17.6,3.4,84
0,0,240.661,17.3,3.5,87.6
0,0,242.091,17.5,3.5,88.5
0,0,244.059,17.9,3.4,88
0,0,243.251,17.7,3.4,88.7
0,0,242.857,17.4,3.4,91.9
0,0,244.15,17.5,3.4,93.9
2.3,2.29613,244.446,17.5,3.8,94.7
11.4,11.3631,243.505,17.3,3.9,95.1
44,43.6607,244.483,17.5,4.2,94.8
120.8,118.923,245.599,17.8,4.6,93.4
152.4,149.977,244.917,17.8,5,91.6
154.2,152.041,246.359,18.3,5.4,88.3
192.7,189.597,245.812,18.4,4,85.6
180,177.381,247.755,18.9,4.1,83.7
128.4,127.05,247.121,18.7,3.2,84.8
119.6,118.354,255.007,20.1,2.9,85.1
83.7,83.0162,253.377,20.4,3.9,77.7
85,84.158,251.678,20.5,3.7,73
99.1,97.6124,245.614,18.8,3.5,80
115.8,110.681,250.52,19.1,3.7,87.7
71.6,64.5345,254.702,20,2.8,85.7
14.1,14.1,253.242,19.9,3.5,83.6
0,0,251.959,19.6,3.1,84.5
0,0,256.325,20.6,3.7,81.7
0,0,252.944,20.1,2.6,80.4
0,0,252.429,19.7,2.9,84.3
0,0,249.996,19.2,2.7,85.1
0,0,247.07,18.6,2.4,86
0,0,245.156,18,2.4,89.4
0,0,244.018,17.6,2.4,92.1
5.3,5.27876,244.601,17.7,2.1,92.2
21.4,21.2684,245.078,17.9,2.2,90.6
58,57.4065,247.294,18.5,2.7,87.9
155,151.876,248.593,18.9,3,85.7
247.3,236.652,250.594,19.4,3.2,83.9
296.7,281.559,252.338,19.8,3.2,82.8
286.5,277.231,252.989,20.1,3.6,80.5
365.4,338.309,256.401,21,3.7,77
433.1,367.027,257.801,21.5,3.4,74.1
381.2,336.025,254.701,21,3.2,73.5
385.1,312.299,264.105,22.9,3.2,70.9
361.1,260.291,261.909,22.8,2.8,67.9
274.9,200.393,258.895,22.2,2.3,68.6
175,135.245,260.044,22.5,2.3,67.6
114.2,56.8648,259.479,22.4,2.4,67.6
24.5,24.5,254.35,21.2,1.6,70.6
0,0,249.913,20.1,1.8,73.9
0,0,246.992,19.2,1.9,78.2
0,0,246.611,18.8,1.7,82.3
0,0,247.246,18.7,1,85.1
0,0,251.875,19.3,1.5,88.3
0,0,253.672,19.6,2.5,88.6
0,0,252.962,19.3,3.2,91
0,0,253.068,19,2.5,95.6
2.8,2.79387,254.082,19.1,1.4,96.8
18.9,18.7961,254.044,19.1,2.1,96.7
38.8,38.5326,253.818,19.1,2.5,96.1
68.6,67.9892,253.705,19.1,2.1,95.8
158.2,155.572,254.661,19.4,3,93.9
350.2,314.791,257.694,20.3,3.7,88.8
294.1,283.538,255.953,20.2,3.7,86
207.1,203.618,257.563,20.6,3.5,84.5
218.5,214.572,257.811,20.8,3.5,82.5
321.1,301.83,259.33,21.1,2.9,82.1
540.5,249.795,267.007,22.8,3.9,77.7
522.6,143.027,271.961,24.2,3.4,71.5
366.8,141.946,270.109,24.1,4.2,69.2
245.4,94.7291,268.03,23.6,4.1,70.7
149.6,25.7308,266.252,23,4.6,73.9
40.6,40.6,260.403,21.7,3.9,77.1
0,0,256.208,20.5,3.7,82.7
0,0,258.809,20.6,3.5,87.4
0,0,260.538,20.8,3,88.8
0,0,261.777,20.9,3,90.4
0,0,259.693,20.4,3.5,92.3
0,0,259.973,20.4,3.7,93
0,0,257.051,19.9,3,92.8
0,0,252.759,19.2,3.5,91.9
2.1,2.09642,250.577,18.9,3.4,90.6
20.3,20.1786,248.994,18.7,3.2,89.4
75.9,74.8696,248.271,18.7,3.1,87.6
138.3,135.806,247.329,18.7,3.3,85.3
203.8,199.097,246.825,18.8,3.3,82.8
214.8,210.573,245.305,18.8,2.7,79.3
212.9,209.085,245.97,19.3,2.9,74.8
187.4,184.542,242.861,18.9,2.8,72.8
187.2,184.31,244.034,19.1,3.2,73
322,302.242,246.456,19.7,3.4,71.3
460.8,299.543,248.254,20.3,2.1,68.4
389.5,248.236,252.4,21.5,1.9,63.9
250.9,199.104,251.255,21.5,2.8,61.9
151.2,129.546,252.244,21.3,1.7,65.6
92.3,64.075,251.649,20.9,1.3,68.6
10.8,10.8,249.982,20.3,1.5,71.8
0,0,245.173,18.8,1,79
0,0,243.146,18,1,84.4
0,0,239.023,16.9,1.1,88.9
0,0,240.198,16.9,0.9,92
0,0,239.958,16.8,1,92.8
0,0,239.862,16.7,0.6,94
0,0,241.44,17,0.8,93.9
0,0,240.68,16.9,0.6,93.3
2.3,2.29554,241.44,17,0.4,93.9
17.7,17.6065,247.374,18.2,0.6,92.3
105.4,103.399,250.164,19.2,0.6,85.5
267.2,228.753,253.794,20.4,0.8,78.6
362.8,289.761,256.531,21.6,0.7,70.5
389.5,328.833,254.328,22.1,1.5,61.5
513.3,357.966,255.928,22.9,1.3,56.9
583.4,348.699,255.338,23.2,1.9,53.5
678.1,264.038,256.497,24.1,1.4,48.2
548.5,318.743,255.41,24,2,47.5
612.5,177.887,260.292,24.7,1.3,48.8
548.5,116.988,264.342,25.8,1.1,46.1
376.2,127.17,260.092,25,1.2,46.4
233.1,99.9019,262.508,25,2.1,49.5
134.8,28.8981,259.512,24,1.5,53.1
27.4,27.4,254.896,21.9,4.4,64.4
0,0,257.478,21.2,4,76.9
0,0,259.55,21.3,3.2,80.1
0,0,257.881,20.9,2.5,81.4
0,0,257.169,20.6,2.4,83.6
0,0,256.345,20.3,3.4,85.6
0,0,255.023,19.9,3.5,87.8
0,0,255.242,19.8,3.3,89.7
0,0,255.283,19.8,3.1,89.8
2.1,2.09613,253.442,19.4,2.6,90.8
14.7,14.6347,253.8,19.4,2.8,91.7
47.3,46.894,253.282,19.4,3.9,90.4
110.1,108.504,248.994,18.7,3.2,89.4
277.2,257.135,252.442,19.3,3.8,89.7
431.2,333.444,257.542,20.8,4.3,81.9
454,362.272,255.268,21.2,4.3,72.4
532.6,368.638,256.066,22.1,5.8,64.5
454.3,368.743,254.537,22.3,6.5,60
359.8,324.379,250.265,21,6.1,65
258.1,247.472,253.56,21.4,4.9,67
499,157.132,256.91,23.1,6.7,56.7
418,87.8332,250.409,22.8,6.5,49.6
247,83.5515,250.553,22.8,6.7,49.8
135.5,25.8618,248.481,22.3,5,50.7
29.6,29.6,245.258,21.3,4,53.9
0,0,245.923,20.9,4.6,58.4
0,0,243.517,20,4.2,62.6
0,0,241.189,19,3.9,68.3
0,0,245.763,19.5,3.7,72.1
0,0,242.072,18.7,4.5,73.4
0,0,236.35,17.4,4.6,76
0,0,234.037,16.6,4.5,80.4
0,0,234.088,16.3,4.1,84.4
7.4,7.3498,233.296,16,3.8,86.4
66.3,64.9344,234.54,16.2,4.8,86.9
204.5,166.986,238.891,17.2,5.3,84.5
312.3,231.236,241.932,18.2,5.9,79
420.4,279.134,242.181,18.8,5.5,72.5
512.9,309.323,240.807,18.9,5.8,68.6
376.2,338.41,240.865,19.2,6,65.6
483.9,374.492,242.723,19.8,5.8,63.1
608.3,319.102,242.693,20.1,5.4,60.2
670,211.79,244.701,20.9,5.5,56.4
415.3,307.441,238.148,19,6.7,62.5
436.6,211.525,248.074,20.7,4.5,64
440.6,75.3395,246.286,21.3,5,55.5
268.8,60.6684,242.44,20.7,4.5,54.5
151.8,25.047,242.58,20.4,3.1,57.3
30.9,30.9,240.207,19.4,2.6,62.4
0,0,235.843,18.2,3,66.1
0,0,233.917,17.5,2.6,69.6
0,0,233.357,17,2.7,74
0,0,229.994,16,2.2,78.2
0,0,229.725,15.6,2,82.6
0,0,230.6,15.7,2.7,83.5
0,0,229.603,15.5,2.3,83.6
0,0,227.683,15,2.5,85.3
12,11.8618,227.949,15,2.5,86
92.4,86.3556,229.721,15.5,2,83.9
240.7,162.304,234.793,16.8,2.4,79.7
394.3,188.468,238.433,18,2.8,73.6
520.8,207.407,241.764,19.3,4,66.3
564,272.246,238.166,19.3,4.9,59.7
639.6,274.667,240.659,20.4,4.8,54.2
720.2,229.291,241.83,21.2,4.7,49.6
694.4,241.376,238.549,20.9,4.3,47.2
679.7,200.027,240.281,21.3,3.1,46.7
677.2,123.309,242.25,22.2,4.1,43.1
498.7,151.546,244.409,23.1,3.8,40
342.2,149.669,243.265,23,3.9,39.3
188.8,122.038,245.359,23.1,3,41.1
109.1,41.3203,243.125,22.2,4,44.2
12.4,12.4,240.912,21,4.2,49.8
0,0,239.698,19.7,2.7,58.7
0,0,240.868,19.3,2.2,64.6
0,0,242.842,19.6,2.6,65.3
0,0,241.56,19.4,2.2,64.9
0,0,240.905,19.1,2.6,66.7
0,0,240.756,18.9,2.5,68.5
0,0,233.899,16.8,2.9,77.6
0,0,236.172,16.4,2.1,88.4
9.7,9.60524,235.302,16.1,2.7,90.3
35.1,34.7118,235.718,16.2,2.9,90
89.3,87.8196,235.826,16.4,3.7,87.5
153.4,150.189,234.98,16.5,4.1,84
293.7,265.58,239.068,17.6,4.5,79.8
337.5,305.876,240.933,18.4,5.3,74.4
296.2,284.597,240.656,18.9,4.7,68.3
101.3,100.454,225.515,15.4,5.3,74.9
195.1,191.919,235.342,16.2,2.8,89
429,343.963,244.641,18.2,4.1,85.4
276.1,260.532,240.702,17.7,5.1,82.4
382.5,241.785,242.43,18.1,5.1,81.4
305.1,175.121,240.912,18.2,5.6,76.7
159.6,125.714,241.086,18.3,3.6,75.9
100.2,45.6287,239.562,18.1,3.3,74.9
25.2,25.2,239.258,18,1.9,75.4
0,0,239.133,17.8,2.6,77.5
0,0,235.93,17,2.4,79.9
0,0,236.154,16.9,2.4,81.7
0,0,236.159,16.8,1.8,83
0,0,236.625,16.5,2.1,88.2
0,0,236.778,16.5,2.5,88.6
0,0,236.628,16.4,2.4,89.6
0,0,236.091,16.2,2.4,91
2.4,2.39398,236.57,16.2,1.9,92.3
38.9,38.4161,236.79,16.2,2.2,92.9
116.9,114.074,241.208,17.2,3,90.4
263.8,224.014,242.299,17.7,2.8,86.3
286.4,261.219,245.221,18.6,3.2,81.6
289.1,274.474,244.456,18.8,3.2,77.4
445.2,357.928,246.183,19.4,3.4,74.1
442.5,367.601,249.134,20.2,3.6,71.2
232.8,228.257,237.132,17.3,4.8,79
374.8,329.316,246.399,18.5,3.7,85.7
437.5,298.069,250.652,19.9,3.3,77.8
213.6,204.377,247.395,19.9,3.2,71
384.9,102.89,253.168,21.3,3.2,67.3
263.7,55.5102,254.123,21.6,3.2,66
128.5,21.3334,252.464,21.4,2.3,65
26.2,26.2,246.981,20,2,69.1
0,0,246.577,19.3,2.6,76.1
0,0,242.819,18.3,2,79.8
0,0,241.572,17.8,2.5,83.2
0,0,240.524,17.4,2.4,85.9
0,0,240.779,17.3,2.2,87.9
0,0,239.827,17,2.2,89.6
0,0,240.322,17,2.3,90.9
0,0,240.322,17,2.4,90.9
2.7,2.69238,242.363,17.4,2.3,90.6
19,18.8828,243.176,17.6,2.7,89.9
116.9,114.011,241.549,17.2,3,91.3
233.1,210.893,243.68,17.7,3.4,89.8
333.9,279.821,244.146,18.3,3.3,82.9
397.8,326.084,245.614,19.2,3.4,75.2
489.3,355.465,243.408,19.2,3.2,70.6
492.8,369.769,246.819,20.2,3.7,66.7
593.4,321.227,248.716,20.9,3.4,63.2
515.5,325.146,250.146,21.1,3.1,63.8
634.2,143.462,256.011,22.5,3.4,60.6
521.1,122.51,254.774,23,4.3,54.3
423,74.5869,254.162,23.2,3,51.8
262.1,53.6525,254.092,23.2,3.2,51.7
125.9,20.7774,252.246,22.7,2.7,53
23.2,23.2,246.934,20.9,1.6,60.1
0,0,243.987,19.4,1.5,69.6
0,0,241.929,18.5,1.5,75.4
0,0,240.497,17.9,1.7,79.4
0,0,235.874,16.7,1.9,83.6
0,0,240.187,17.3,2.1,86.4
0,0,239.55,17.1,2.6,87.5
0,0,238.451,16.7,2.9,90.2
0,0,237.524,16.4,3.1,92
3.2,3.18931,236.259,16.1,3,92.9
46.6,45.884,238.367,16.6,3.7,91.4
153.5,142.73,240.187,17.3,4.1,86.4
210.5,196.943,238.157,17.2,4.1,82.7
202.3,197.346,236.972,17,3.6,82.4
186.4,183.139,237.212,17.1,4.4,81.7
339.2,315.435,237.575,17.4,4.8,78.8
458.7,368.431,240.481,18.5,5,72.3
476.1,363.96,240.166,19,5.2,66.3
353.7,318.601,242.201,19.5,4.5,65.1
254.8,243.879,237.902,18.7,4,65
235.8,219.928,236.275,18.1,4,68
131.5,128.488,236.29,17.7,4.6,72.4
112,104.986,237.949,17.9,4.6,73.7
65.6,52.5033,237.349,17.7,4.7,74.7
20.2,20.2,235.208,17.2,4.5,75.8
0,0,234.599,17,3.6,76.8
0,0,234.638,16.9,3,78.1
0,0,234.131,16.5,3.7,81.9
0,0,234.549,16.1,2.9,88.3
0,0,236.424,16.2,2.5,91.9
0,0,235.364,16,2.6,91.9
0,0,234.922,16,2.8,90.7
0,0,234.475,16,2.8,89.5
9,8.91543,234.513,16,2.8,89.6
37.3,36.8338,235.455,16.2,2.9,89.3
98.7,96.8311,235.833,16.3,3,88.9
125.6,123.445,233.891,15.7,3.3,92.2
241,229.953,238.616,16.4,3.4,95
393.4,323.577,247.414,18.5,4,88.2
338.3,314.557,244.746,18.6,4.7,80.5
459.4,367.529,242.017,17.7,3.9,85.6
569.9,332.04,256.131,20.3,4,85.1
381.5,329.923,248.543,19.2,3.8,81.7
531.1,231.697,260.485,21.8,4.3,76.1
521.6,116.261,260.481,23,4.5,63.4
420.7,72.1671,258.751,23.5,4.8,56.1
279.7,46.1505,253.573,23.3,3.4,50.2
124.2,20.493,247.827,21.9,1.5,52.9
14.1,14.1,246.208,20.5,1.6,62.6
0,0,246.336,19.9,2.4,68.9
0,0,247.841,20,2.4,70.8
0,0,248.135,20.1,2.2,70.3
0,0,252.648,21.1,2.6,68.4
0,0,251.99,21,2.8,68.2
0,0,253.546,21,3.2,71.2
0,0,251.279,20.2,3.4,75.6
0,0,249.57,19.3,3.3,82.8
1.1,1.1,253.177,19.6,3.3,87.4
9.8,9.76729,252.402,19.3,3.1,89.6
51.6,51.0848,254.036,19.4,2.8,92.3
102.2,100.765,254.598,19.5,3.8,92.3
121,119.396,253.202,19.4,4.8,90.2
153,150.788,242.827,17.6,4.3,89
136.6,134.984,242.133,17.4,3.1,90
137.8,136.212,241.398,17.2,3.4,90.9
136.9,135.31,236.095,16.4,2.8,88.2
190.9,187.598,239.314,17.1,3.7,86.9
155.8,153.315,241.221,17.5,3.4,86.3
440.4,186.929,246.492,19.2,4.6,77.1
462.5,76.3125,245.248,19.9,4.1,66.8
286.5,47.2725,246.281,20.4,3.3,63.7
111.9,18.6862,244.656,19.8,4,66.7
13.5,13.5,242.797,18.8,3.8,73.8
0,0,237.137,17.6,6.2,75.4
0,0,230.692,16.6,3.3,72.7
0,0,226.986,15.8,3.5,73.6
0,0,226.067,15.5,3.4,75
0,0,224.912,15,2.8,78.3
0,0,225.415,14.9,2.9,80.8
0,0,223.464,14.5,2.7,81
0,0,223.116,14.4,3.2,81.4
7,7,223.192,14.3,2.9,82.9
86.8,79.9354,226.438,14.9,3.6,83.4
240.3,147.513,229.749,15.8,4.5,80.1
398.6,164.622,233.549,16.9,4.9,75.6
556.8,153.403,234.87,17.6,4.7,70.5
662.4,163.66,238.534,18.8,5.2,65.2
669,228.796,238.374,19.2,5.5,61
599.1,318.74,237.687,19.6,5.2,56.2
516.7,352.478,236.145,19.6,5.9,53.7
635.5,222.004,240.29,20.6,5.3,52
537.2,219.768,239.759,20.9,4.6,48.9
513,116.771,243.82,21.9,4.7,47.2
442.3,72.9795,242.535,22,5.4,44.8
268.9,44.3728,240.991,21.9,4.6,43.5
123.9,20.4435,240.362,21.4,2.7,46.1
15.4,15.4,238.09,19.9,2.1,54.3
0,0,237.218,18.6,2.4,64.7
0,0,235.584,17.7,2.4,70.9
0,0,232.856,16.7,2,76.4
0,0,233.513,16.5,1.6,80.4
0,0,231.08,15.9,1.8,82.1
0,0,229.515,15.4,1,84.7
0,0,231.902,15.8,1,85.5
0,0,232.269,15.9,1.3,85.1
1,1,228.866,15.2,1,85.7
22.8,22.6167,229.284,15.2,1,86.8
116,112.816,234.416,16.5,0.9,82.6
256.1,216.849,236.548,17.6,2.2,74.1
402.3,270.028,242.834,19.5,1.8,66.3
596.4,222.364,248.664,21.6,2,56.7
576.2,307.044,248.411,22.3,3.1,50.6
683.9,242.586,250.425,23.3,3.7,46
745.6,173.237,248.628,23.6,4,41.8
759.8,129.089,252.238,24.3,3.6,41.6
657.7,117.931,252.345,24.8,4.4,38.7
539.9,97.653,255.116,25.7,3.7,36.5
392.6,77.5734,255.654,25.6,3.4,37.6
258.3,43.8017,255.415,25.7,2.9,36.8
118.6,19.569,251.548,24.4,1.6,40.2
13.5,13.5,245.804,21.7,1.2,51.5
0,0,244.337,20.3,1.3,61.2
0,0,245.584,20.2,2.2,64.4
0,0,243.749,19.7,1.8,66
0,0,242.692,19.3,1.4,68.1
0,0,243.97,19.5,1.1,68.5
0,0,241.057,18.9,1.5,69.1
0,0,240.972,18.7,1.4,71.1
0,0,238.087,17.9,1,74
1.2,1.2,239.621,17.9,1.4,77.4
32.6,32.2186,242.073,18.3,1.5,78.1
122.6,118.403,245.923,19.3,1.4,74.7
242.4,211.547,252.244,21.3,1.3,65.6
319.3,271.086,253.803,22.3,2.1,58.8
414.6,321.296,257.142,23.6,2.9,52.9
572.8,307.033,260.775,24.8,3.4,48.7
628.5,290.486,264.328,25.9,3.4,45.4
636.2,271.041,263.772,26.6,4.6,40.3
580.9,265.978,263.367,26.8,4.8,38.7
488.5,254.291,265.345,27.1,4.6,39
355.3,235.118,265.636,27.1,5,39.3
280.4,166.866,266.943,26.9,5.2,41.9
133.9,111.22,265.802,25.9,4.2,47.2
55.5,43.3367,265.719,25.2,3.3,52.3
9.6,9.6,260.868,23.6,1.9,58.5
0,0,256.627,22,2.1,66.5
0,0,253.032,20.7,1.5,73.5
0,0,251.297,20,1.6,78
0,0,246.9,18.9,1.3,81.7
0,0,246.114,18.6,1.5,83.7
0,0,240.028,17.3,1.2,86
0,0,240.978,17.2,1.1,89.8
0,0,239.324,16.8,1,91.1
2.9,2.9,237.781,16.4,0.8,92.7
60.5,58.993,240.643,16.9,0.7,93.2
201.2,152.84,251.441,19.2,0.8,88.6
354.6,191.816,261.405,21.8,1.7,78
492.9,204.65,265.234,23.5,2.1,66.7
604.2,208.908,270.124,25.3,2.7,57.8
656.6,231.887,267.941,25.5,2.6,53
722.7,199.784,269.76,26.1,2.6,50.8
744.6,168.638,275.916,27.5,2.9,48.3
762.2,127.086,276.756,27.9,3.4,46.5
680.3,112.33,280.656,28.8,2.9,44.9
553.9,91.9311,283.467,29.6,2.9,42.8
406.6,68.25,282.915,29.8,3.2,41
244.5,43.9398,283.41,29.9,2.3,40.9
98.9,16.3185,281.57,29,1.5,44.6
10.8,10.8,275.595,27,1.8,51.6
0,0,273.249,25.7,2.2,59
0,0,274.583,25.5,2.4,62.9
0,0,275.855,25.6,3.5,64
0,0,271.825,24.8,3,65.1
0,0,265.742,23.5,3.1,67.6
0,0,261.253,22.4,3.3,70.9
0,0,261.306,22.4,5.1,71
0,0,255.62,21.4,4.5,70.9
3.2,3.2,250.56,20.2,3.5,74.1
64.8,62.6577,247.767,19.4,5.5,77.5
207.9,150.357,246.309,19.2,5.6,76.7
334,201.978,245.657,19.4,5.9,73
499.2,195.707,245.021,19.8,6,67.4
615.4,195.076,245.982,20.5,5.1,62.2
649.2,235.926,247.652,21,4.8,60.4
624.8,287.959,247.953,21.4,4.9,57.3
585.3,307.164,249.519,22.2,5.3,53
553.1,282.393,249.14,22.5,6.1,50.1
535.3,207.443,253.137,23.6,5.5,47.4
483.3,127.639,252.249,23.9,6.2,44.2
404,67.4602,250.67,23.9,5.1,42.3
252.3,41.6295,249.619,23.8,5.5,41.7
108,17.82,246.578,23,4.3,43.2
10.4,10.4,241.9,21.2,3,49.7
0,0,238.15,19.2,2.1,60.6
0,0,234.913,17.7,2.1,69.5
0,0,232.673,16.8,1.1,74.8
0,0,229.728,15.9,0.8,78.8
0,0,226.914,15.1,0.7,82
0,0,225.236,14.5,0.6,85.6
0,0,225.58,14.4,0.7,87.9
0,0,222.71,13.8,0.7,88.4
3.6,3.6,223.79,13.9,0.7,90
66.3,63.7323,227.107,14.5,0.7,90.7
206.3,148.808,239.919,17.4,1.1,84.4
360.1,182.092,247.438,20,1.5,70
517.2,175.333,249.521,21.7,1.5,57.2
651.7,158.981,250.509,22.7,1.7,50.5
732.4,158.468,249.927,22.9,2.5,48.2
793.7,143.867,252.131,23.5,2.9,46.8
793,137.551,253.556,24.4,2.4,42.5
758,125.94,253.994,24.9,2.3,39.9
675.7,111.491,256.35,25.5,2.3,38.9
560.3,92.4495,260.923,26.7,1.5,36.8
424.8,70.092,260.059,26.4,1.4,37.6
209.6,61.8296,259.863,25.9,1.4,40.3
54,36.2755,258.102,24.7,1.5,46
