# HOSTRADA weather file for IDA ICE
# Columns: Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
# Units: - - h degC % W/m2 W/m2 deg m/s W/m2
Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
8 7 10 16.700 77.400 60.933 211.629 172.000 2.000 241.300
8 7 11 18.800 67.500 234.187 266.621 155.000 1.700 410.100
8 7 12 21.200 57.400 519.335 224.223 180.000 2.100 593.900
8 7 13 22.200 51.900 395.821 290.188 178.000 2.900 598.000
8 7 14 23.200 47.100 557.509 238.745 191.000 3.800 687.900
8 7 15 23.800 41.600 761.263 159.749 201.000 4.000 764.100
8 7 16 24.500 41.100 845.911 129.567 181.000 3.300 758.200
8 7 17 24.700 39.100 811.192 120.245 211.000 4.700 653.100
8 7 18 25.600 37.100 824.401 96.938 196.000 3.400 542.900
8 7 19 25.300 37.500 831.069 71.568 216.000 3.600 406.700
8 7 20 25.400 36.900 856.499 43.773 175.000 2.900 260.600
8 7 21 23.600 42.500 978.394 19.503 216.000 1.700 118.200
8 7 22 20.800 56.100 0.000 13.500 136.000 1.500 13.500
8 7 23 19.200 66.100 0.000 0.000 138.000 1.700 0.000
8 7 24 18.600 70.300 0.000 0.000 152.000 2.200 0.000
8 8 1 18.200 71.900 0.000 0.000 172.000 2.000 0.000
8 8 2 18.000 73.300 0.000 0.000 191.000 1.700 0.000
8 8 3 18.300 72.800 0.000 0.000 279.000 1.300 0.000
8 8 4 17.900 72.300 0.000 0.000 231.000 1.500 0.000
8 8 5 17.700 74.000 0.000 0.000 270.000 1.600 0.000
8 8 6 16.800 77.200 0.000 0.000 273.000 1.200 0.000
8 8 7 16.800 81.500 0.000 1.900 248.000 1.400 1.900
8 8 8 17.300 83.200 0.998 22.613 249.000 1.300 22.800
8 8 9 18.300 78.900 14.980 122.307 201.000 1.200 127.400
8 8 10 20.600 67.900 62.271 210.770 219.000 1.400 240.900
8 8 11 21.800 60.100 63.826 266.185 188.000 2.600 305.100
8 8 12 23.400 53.700 131.062 321.085 191.000 3.100 414.000
8 8 13 24.700 49.400 283.791 324.724 206.000 3.400 544.600
8 8 14 25.800 46.100 439.643 283.588 211.000 3.600 636.500
8 8 15 26.500 41.100 490.227 260.404 207.000 4.800 648.100
8 8 16 26.800 39.600 495.730 241.682 211.000 4.800 608.500
8 8 17 27.000 39.600 316.047 265.966 227.000 4.500 472.500
8 8 18 27.100 39.600 263.563 228.978 274.000 4.700 370.600
8 8 19 26.600 42.100 290.701 166.394 319.000 4.500 282.500
8 8 20 25.700 47.300 133.697 112.801 299.000 3.900 146.100
8 8 21 24.900 52.200 98.878 43.451 289.000 3.000 53.000
8 8 22 23.000 59.200 0.000 10.900 279.000 2.200 10.900
8 8 23 21.200 69.500 0.000 0.000 286.000 2.200 0.000
8 8 24 19.500 77.500 0.000 0.000 252.000 1.700 0.000
8 9 1 18.600 82.700 0.000 0.000 275.000 2.000 0.000
8 9 2 17.700 86.600 0.000 0.000 286.000 1.900 0.000
8 9 3 17.100 89.600 0.000 0.000 277.000 2.000 0.000
8 9 4 16.100 91.600 0.000 0.000 320.000 1.900 0.000
8 9 5 15.900 93.900 0.000 0.000 337.000 1.900 0.000
8 9 6 15.400 95.400 0.000 0.000 357.000 1.500 0.000
8 9 7 14.900 96.500 0.000 2.000 67.000 0.900 2.000
8 9 8 15.200 97.600 5.755 52.639 10.000 1.000 53.700
8 9 9 17.500 93.800 134.456 152.530 49.000 0.800 197.800
8 9 10 20.500 81.500 333.466 192.393 97.000 1.300 352.700
8 9 11 22.800 68.100 457.117 209.466 101.000 1.800 486.800
8 9 12 24.900 58.700 491.606 232.124 139.000 2.400 579.200
8 9 13 25.400 54.200 468.429 262.343 150.000 2.500 623.900
8 9 14 26.100 51.400 648.340 201.897 139.000 2.100 720.400
8 9 15 27.500 48.400 832.290 139.762 179.000 2.900 795.400
8 9 16 27.900 46.000 870.675 127.182 135.000 3.000 768.600
8 9 17 28.800 44.300 870.854 112.226 146.000 3.100 678.300
8 9 18 29.400 43.200 863.900 92.091 163.000 3.800 553.100
8 9 19 29.400 41.400 862.637 68.264 180.000 3.600 409.400
8 9 20 29.300 40.800 840.363 43.004 209.000 2.600 248.800
8 9 21 27.600 46.300 896.755 16.335 214.000 1.800 99.000
8 9 22 25.000 57.400 0.000 11.700 236.000 2.200 11.700
8 9 23 23.100 67.600 0.000 0.000 262.000 2.600 0.000
8 9 24 23.500 69.500 0.000 0.000 283.000 2.700 0.000
8 10 1 23.600 67.100 0.000 0.000 302.000 3.400 0.000
8 10 2 22.400 67.900 0.000 0.000 321.000 3.000 0.000
8 10 3 21.200 70.800 0.000 0.000 300.000 3.300 0.000
8 10 4 20.200 73.900 0.000 0.000 284.000 3.600 0.000
8 10 5 20.100 73.500 0.000 0.000 313.000 5.100 0.000
8 10 6 19.200 73.800 0.000 0.000 301.000 4.000 0.000
8 10 7 18.100 77.500 0.000 3.900 291.000 3.300 3.900
8 10 8 17.600 80.900 13.539 63.951 297.000 5.000 66.400
8 10 9 17.600 80.000 162.284 150.403 295.000 5.200 204.500
8 10 10 18.300 76.100 307.640 196.083 312.000 5.500 343.000
8 10 11 19.100 69.100 525.554 188.648 301.000 5.600 505.900
8 10 12 20.000 62.900 569.355 204.634 294.000 5.100 604.900
8 10 13 20.600 60.200 430.822 275.056 300.000 5.000 606.300
8 10 14 21.600 56.300 332.722 319.223 310.000 4.800 584.300
8 10 15 22.200 51.300 370.459 301.944 310.000 5.100 592.600
8 10 16 23.100 47.800 365.177 283.897 317.000 5.400 551.700
8 10 17 23.800 45.700 613.718 174.148 286.000 5.600 570.900
8 10 18 23.800 43.900 751.213 109.068 270.000 5.900 507.100
8 10 19 23.700 42.300 840.923 68.738 302.000 4.700 397.900
8 10 20 23.500 41.300 855.283 41.697 304.000 4.800 247.500
8 10 21 22.500 42.900 1008.207 17.474 310.000 3.900 105.900
8 10 22 20.600 50.300 0.000 10.800 318.000 2.800 10.800
8 10 23 18.100 63.200 0.000 0.000 319.000 2.400 0.000
8 10 24 16.600 74.200 0.000 0.000 322.000 2.400 0.000
8 11 1 15.500 79.300 0.000 0.000 353.000 1.700 0.000
8 11 2 14.700 83.000 0.000 0.000 2.000 1.400 0.000
8 11 3 14.000 85.500 0.000 0.000 5.000 0.900 0.000
8 11 4 13.400 88.600 0.000 0.000 52.000 0.800 0.000
8 11 5 13.100 91.300 0.000 0.000 32.000 0.900 0.000
8 11 6 12.500 92.300 0.000 0.000 62.000 0.700 0.000
8 11 7 12.400 94.000 0.000 2.900 110.000 0.800 2.900
8 11 8 12.900 94.800 12.955 62.203 152.000 0.700 64.500
8 11 9 15.800 90.200 164.781 148.827 141.000 0.800 203.200
8 11 10 19.000 74.400 366.879 183.371 268.000 1.300 357.400
8 11 11 21.000 58.700 549.909 180.648 278.000 1.200 510.900
8 11 12 22.100 51.400 670.159 169.702 201.000 1.500 638.800
8 11 13 22.800 49.200 744.973 159.783 235.000 2.200 730.300
8 11 14 23.500 46.300 824.661 142.566 259.000 3.000 797.000
8 11 15 24.300 41.600 842.602 137.037 269.000 2.100 795.400
8 11 16 24.800 39.400 861.075 126.170 310.000 2.200 754.700
8 11 17 25.400 38.500 869.415 111.004 225.000 2.100 669.900
8 11 18 26.200 36.400 882.173 91.691 211.000 2.000 555.700
8 11 19 26.200 36.900 910.420 69.680 236.000 0.800 422.300
8 11 20 25.200 39.900 816.385 43.008 294.000 0.800 235.900
8 11 21 23.700 47.300 293.485 34.598 331.000 1.600 59.000
8 11 22 21.400 58.000 0.000 9.600 27.000 1.300 9.600
8 11 23 19.800 65.100 0.000 0.000 69.000 1.600 0.000
8 11 24 18.900 70.700 0.000 0.000 126.000 1.200 0.000
8 12 1 17.500 75.700 0.000 0.000 78.000 1.100 0.000
8 12 2 17.100 80.600 0.000 0.000 66.000 1.100 0.000
8 12 3 16.400 84.600 0.000 0.000 86.000 1.500 0.000
8 12 4 15.900 87.000 0.000 0.000 100.000 1.500 0.000
8 12 5 15.700 88.600 0.000 0.000 135.000 1.700 0.000
8 12 6 14.900 91.400 0.000 0.000 141.000 1.400 0.000
8 12 7 14.400 94.300 0.000 3.800 143.000 1.600 3.800
8 12 8 14.900 94.700 12.954 60.950 120.000 1.200 63.200
8 12 9 17.400 89.100 163.899 147.377 127.000 0.900 200.900
8 12 10 20.400 74.900 355.997 184.390 144.000 1.300 352.100
8 12 11 23.700 57.600 515.094 189.972 152.000 2.100 497.700
8 12 12 25.700 46.100 632.413 181.675 178.000 2.300 622.400
8 12 13 26.800 40.700 705.636 172.495 144.000 2.400 710.700
8 12 14 27.500 37.900 777.546 154.624 133.000 3.000 769.200
8 12 15 27.600 35.700 820.008 140.903 102.000 3.400 778.900
8 12 16 28.600 33.400 837.015 128.354 101.000 3.400 736.400
8 12 17 28.900 33.200 795.657 120.770 107.000 2.900 629.300
8 12 18 28.500 35.500 743.931 109.243 91.000 2.900 497.600
8 12 19 28.900 35.700 871.762 66.212 101.000 3.200 400.200
8 12 20 28.500 34.400 878.785 40.261 106.000 3.500 244.000
8 12 21 26.400 38.900 1027.459 15.939 95.000 2.600 96.600
8 12 22 23.400 48.200 0.000 8.700 79.000 5.200 8.700
8 12 23 23.600 52.200 0.000 0.000 90.000 4.100 0.000
8 12 24 22.000 54.800 0.000 0.000 86.000 3.400 0.000
8 13 1 21.100 59.600 0.000 0.000 88.000 3.200 0.000
8 13 2 20.400 62.900 0.000 0.000 87.000 2.900 0.000
8 13 3 19.300 68.200 0.000 0.000 103.000 3.400 0.000
8 13 4 18.500 73.200 0.000 0.000 104.000 2.700 0.000
8 13 5 17.600 77.300 0.000 0.000 96.000 2.300 0.000
8 13 6 17.700 77.800 0.000 0.000 88.000 1.900 0.000
8 13 7 17.700 75.300 0.000 3.700 95.000 2.000 3.700
8 13 8 17.700 75.800 3.363 37.328 89.000 2.300 37.900
8 13 9 18.700 73.500 92.436 145.133 90.000 2.800 175.000
8 13 10 20.700 67.200 279.355 197.215 120.000 2.400 327.900
8 13 11 23.400 58.700 278.015 250.793 104.000 2.900 416.000
8 13 12 23.500 56.600 429.829 248.903 97.000 2.600 547.100
8 13 13 26.500 56.300 613.414 205.171 95.000 2.900 671.100
8 13 14 29.200 49.300 705.103 178.366 100.000 2.900 733.400
8 13 15 31.000 42.200 771.189 153.591 122.000 3.800 751.000
8 13 16 31.600 33.400 800.993 135.378 130.000 3.000 714.400
8 13 17 32.100 28.800 819.473 115.254 130.000 2.400 635.900
8 13 18 31.900 29.600 830.495 92.403 106.000 2.600 522.600
8 13 19 31.400 30.700 847.973 66.157 95.000 2.700 387.400
8 13 20 30.400 34.200 852.327 39.544 103.000 3.700 233.300
8 13 21 27.900 40.500 1036.639 15.114 97.000 3.200 91.600
8 13 22 25.100 47.600 0.000 7.600 85.000 3.300 7.600
8 13 23 23.600 56.300 0.000 0.000 82.000 3.300 0.000
8 13 24 23.400 61.100 0.000 0.000 81.000 3.600 0.000
8 14 1 22.000 63.400 0.000 0.000 73.000 3.000 0.000
8 14 2 21.000 68.000 0.000 0.000 71.000 2.400 0.000
8 14 3 20.700 70.200 0.000 0.000 51.000 2.100 0.000
8 14 4 20.000 72.300 0.000 0.000 77.000 2.400 0.000
8 14 5 19.300 74.300 0.000 0.000 77.000 2.100 0.000
8 14 6 18.500 77.600 0.000 0.000 80.000 2.500 0.000
8 14 7 18.500 80.500 0.000 0.000 87.000 2.000 0.000
8 14 8 18.800 80.800 4.606 42.634 82.000 1.700 43.400
8 14 9 20.500 76.700 92.782 143.645 77.000 2.200 173.300
8 14 10 22.500 68.300 280.510 195.708 90.000 1.900 326.000
8 14 11 25.200 60.600 461.682 203.341 104.000 2.100 476.200
8 14 12 27.400 54.200 606.409 189.033 124.000 2.000 607.800
8 14 13 29.200 50.200 706.946 170.898 104.000 2.800 705.600
8 14 14 31.000 46.100 776.277 154.002 134.000 2.900 762.500
8 14 15 32.100 41.900 816.137 140.785 124.000 3.300 770.200
8 14 16 32.600 38.300 842.014 126.490 142.000 2.000 732.100
8 14 17 33.200 36.200 853.179 109.839 133.000 2.700 648.600
8 14 18 33.000 36.400 857.560 89.113 133.000 2.500 529.800
8 14 19 33.000 35.300 861.166 64.817 177.000 2.600 387.300
8 14 20 31.800 38.500 857.935 38.615 149.000 2.300 229.700
8 14 21 29.500 49.100 1050.698 14.322 85.000 2.400 86.800
8 14 22 27.100 57.800 0.000 4.900 72.000 2.500 4.900
8 14 23 25.200 63.800 0.000 0.000 96.000 2.500 0.000
8 14 24 24.100 69.800 0.000 0.000 87.000 2.100 0.000
8 15 1 23.400 74.900 0.000 0.000 88.000 2.200 0.000
8 15 2 23.300 76.600 0.000 0.000 104.000 2.500 0.000
8 15 3 22.600 77.900 0.000 0.000 128.000 2.400 0.000
8 15 4 21.700 80.700 0.000 0.000 110.000 2.300 0.000
8 15 5 20.900 82.700 0.000 0.000 106.000 2.000 0.000
8 15 6 20.400 84.600 0.000 0.000 99.000 1.800 0.000
8 15 7 19.900 87.000 0.000 0.800 95.000 1.400 0.800
8 15 8 19.700 88.300 4.974 43.291 115.000 1.200 44.100
8 15 9 22.100 83.300 84.373 141.330 82.000 0.400 168.000
8 15 10 24.200 72.500 262.919 197.164 227.000 1.200 318.400
8 15 11 26.600 63.700 437.983 208.881 264.000 1.300 466.300
8 15 12 29.600 55.300 584.502 195.654 55.000 1.000 597.400
8 15 13 31.300 47.100 677.791 180.466 148.000 1.300 690.900
8 15 14 32.700 42.400 739.648 165.203 202.000 1.900 742.500
8 15 15 33.200 39.500 785.075 148.400 222.000 2.000 751.100
8 15 16 33.700 36.400 814.529 131.084 281.000 3.100 713.900
8 15 17 33.600 36.600 812.207 115.417 289.000 4.300 625.100
8 15 18 32.800 40.200 787.038 98.155 289.000 4.600 499.300
8 15 19 31.800 44.000 765.533 74.332 306.000 4.900 357.600
8 15 20 30.800 49.000 818.127 39.708 319.000 5.400 218.100
8 15 21 29.400 53.500 1023.864 12.969 312.000 5.500 78.600
8 15 22 27.800 54.700 0.000 3.900 319.000 4.700 3.900
8 15 23 26.500 54.200 0.000 0.000 322.000 4.600 0.000
8 15 24 25.400 56.300 0.000 0.000 327.000 3.800 0.000
8 16 1 23.800 62.300 0.000 0.000 310.000 2.900 0.000
8 16 2 22.500 69.600 0.000 0.000 305.000 2.800 0.000
8 16 3 21.600 74.200 0.000 0.000 308.000 3.000 0.000
8 16 4 21.000 76.300 0.000 0.000 308.000 2.900 0.000
8 16 5 20.300 78.800 0.000 0.000 309.000 2.700 0.000
8 16 6 19.400 82.900 0.000 0.000 294.000 2.600 0.000
8 16 7 19.100 86.200 0.000 0.000 294.000 2.900 0.000
8 16 8 19.400 87.900 0.268 9.957 302.000 3.100 10.000
8 16 9 19.400 87.000 1.601 47.600 303.000 3.600 48.100
8 16 10 19.600 82.500 4.274 113.144 308.000 3.900 115.100
8 16 11 19.800 77.800 6.735 176.964 306.000 4.100 180.900
8 16 12 19.600 75.200 7.146 210.812 298.000 4.100 215.700
8 16 13 20.200 73.200 52.281 321.801 292.000 4.600 361.000
8 16 14 21.400 68.800 415.118 284.522 293.000 4.900 607.100
8 16 15 22.400 63.400 774.428 150.951 306.000 4.800 742.700
8 16 16 23.200 59.100 821.475 129.026 297.000 4.800 713.700
8 16 17 23.200 55.200 800.001 117.296 304.000 4.700 616.100
8 16 18 23.800 52.300 829.909 90.452 304.000 5.800 509.900
8 16 19 23.500 49.300 896.450 64.746 291.000 5.600 392.400
8 16 20 23.200 45.000 930.948 39.237 302.000 5.100 237.800
8 16 21 22.400 42.600 1215.531 14.207 307.000 4.200 86.100
8 16 22 20.700 45.700 0.000 3.100 321.000 3.400 3.100
8 16 23 19.300 52.200 0.000 0.000 297.000 2.900 0.000
8 16 24 18.100 59.800 0.000 0.000 306.000 2.400 0.000
8 17 1 17.000 68.600 0.000 0.000 297.000 2.700 0.000
8 17 2 16.600 74.000 0.000 0.000 304.000 2.900 0.000
8 17 3 16.200 75.600 0.000 0.000 301.000 3.200 0.000
8 17 4 15.600 77.100 0.000 0.000 298.000 3.300 0.000
8 17 5 14.800 79.500 0.000 0.000 298.000 3.100 0.000
8 17 6 14.200 82.500 0.000 0.000 287.000 3.200 0.000
8 17 7 13.300 85.800 0.000 0.900 285.000 3.100 0.900
8 17 8 13.300 87.800 1.618 23.749 283.000 3.200 24.000
8 17 9 14.000 86.400 41.259 129.153 281.000 3.300 141.900
8 17 10 14.900 82.400 287.742 190.490 283.000 3.200 321.200
8 17 11 16.300 77.400 330.591 234.106 287.000 3.300 426.200
8 17 12 17.900 71.800 395.696 255.348 264.000 3.000 524.700
8 17 13 18.600 67.500 112.196 338.359 291.000 3.200 422.100
8 17 14 19.500 62.700 285.340 325.066 329.000 3.200 545.800
8 17 15 20.000 58.600 350.504 300.157 297.000 3.300 566.700
8 17 16 21.500 56.200 497.139 231.988 276.000 3.000 583.900
8 17 17 21.700 52.000 449.556 217.044 317.000 2.900 495.500
8 17 18 22.600 46.900 628.079 132.195 317.000 3.000 446.900
8 17 19 22.500 45.300 750.398 74.883 338.000 3.300 345.700
8 17 20 22.100 46.700 911.682 37.554 315.000 2.700 227.600
8 17 21 20.600 52.800 1303.819 13.942 319.000 2.400 84.500
8 17 22 18.600 64.500 0.000 3.000 322.000 2.400 3.000
8 17 23 16.700 73.300 0.000 0.000 309.000 2.100 0.000
8 17 24 15.600 77.700 0.000 0.000 18.000 2.900 0.000
8 18 1 14.800 79.900 0.000 0.000 59.000 1.900 0.000
8 18 2 14.400 80.800 0.000 0.000 35.000 1.300 0.000
8 18 3 13.600 83.900 0.000 0.000 29.000 0.800 0.000
8 18 4 13.000 88.400 0.000 0.000 39.000 0.900 0.000
8 18 5 12.500 92.200 0.000 0.000 15.000 0.600 0.000
8 18 6 12.000 94.300 0.000 0.000 27.000 0.800 0.000
8 18 7 11.700 94.900 0.000 0.000 16.000 0.800 0.000
8 18 8 12.100 95.300 10.978 51.539 359.000 0.800 53.200
8 18 9 14.400 91.200 186.253 137.030 4.000 0.900 193.900
8 18 10 17.900 75.900 409.146 166.466 22.000 1.100 350.900
8 18 11 19.400 62.100 572.774 168.132 76.000 1.800 499.000
8 18 12 20.700 57.700 690.482 158.726 93.000 2.000 626.400
8 18 13 21.600 54.900 766.170 149.485 57.000 2.300 718.700
8 18 14 22.700 51.800 801.859 144.644 70.000 2.300 762.100
8 18 15 23.600 49.700 823.392 137.010 94.000 2.600 760.100
8 18 16 23.900 46.800 792.237 134.613 57.000 2.000 692.300
8 18 17 24.800 46.300 716.583 136.839 89.000 3.000 577.700
8 18 18 24.100 46.800 768.763 99.410 134.000 2.900 481.200
8 18 19 24.400 46.500 843.876 62.698 92.000 3.900 363.300
8 18 20 23.700 47.700 880.341 35.410 121.000 2.900 214.600
8 18 21 21.900 52.800 0.000 79.300 106.000 2.400 79.300
8 18 22 20.100 61.900 0.000 1.900 120.000 2.100 1.900
8 18 23 18.700 70.900 0.000 0.000 138.000 1.700 0.000
8 18 24 17.400 77.200 0.000 0.000 137.000 2.000 0.000
8 19 1 16.300 82.200 0.000 0.000 134.000 1.600 0.000
8 19 2 15.700 87.100 0.000 0.000 129.000 1.500 0.000
8 19 3 15.100 90.500 0.000 0.000 123.000 1.900 0.000
8 19 4 14.800 93.200 0.000 0.000 151.000 1.200 0.000
8 19 5 14.400 94.700 0.000 0.000 121.000 1.400 0.000
8 19 6 14.100 95.700 0.000 0.000 154.000 1.400 0.000
8 19 7 13.900 97.100 0.000 0.000 152.000 1.900 0.000
8 19 8 13.800 97.200 9.369 48.619 169.000 1.600 50.000
8 19 9 16.100 95.000 162.890 136.560 188.000 1.100 185.700
8 19 10 19.800 78.500 382.269 170.628 185.000 1.900 341.600
8 19 11 22.000 59.400 548.355 174.128 186.000 2.100 489.000
8 19 12 23.000 51.300 674.675 163.052 190.000 2.300 617.700
8 19 13 24.100 48.500 746.405 154.978 157.000 2.400 706.900
8 19 14 24.500 45.600 801.340 144.242 218.000 2.600 758.400
8 19 15 25.200 42.600 838.415 133.520 197.000 2.300 764.800
8 19 16 26.000 41.700 856.312 121.840 351.000 2.600 721.200
8 19 17 26.400 41.000 876.645 105.993 281.000 2.100 641.600
8 19 18 27.000 38.900 891.298 86.675 200.000 3.600 525.300
8 19 19 26.700 38.200 912.079 63.344 277.000 2.500 383.900
8 19 20 26.500 39.700 945.765 37.108 281.000 2.700 224.900
8 19 21 24.700 45.100 0.000 73.000 288.000 1.600 73.000
8 19 22 22.000 55.600 0.000 0.100 357.000 0.900 0.100
8 19 23 20.000 65.600 0.000 0.000 80.000 0.000 0.000
8 19 24 18.700 71.900 0.000 0.000 158.000 0.800 0.000
8 20 1 17.900 77.200 0.000 0.000 174.000 1.500 0.000
8 20 2 19.000 76.700 0.000 0.000 304.000 2.800 0.000
8 20 3 19.700 73.300 0.000 0.000 359.000 2.900 0.000
8 20 4 18.700 76.100 0.000 0.000 16.000 2.500 0.000
8 20 5 18.500 79.900 0.000 0.000 19.000 2.600 0.000
8 20 6 18.100 82.300 0.000 0.000 343.000 2.700 0.000
8 20 7 17.400 86.400 0.000 0.000 343.000 2.400 0.000
8 20 8 17.100 89.400 1.195 18.928 328.000 3.000 19.100
8 20 9 17.500 88.700 4.541 75.947 310.000 3.100 77.300
8 20 10 17.800 85.400 27.966 176.492 318.000 3.100 188.900
8 20 11 18.800 79.500 150.376 259.177 355.000 2.900 345.000
8 20 12 19.300 73.900 137.080 304.903 348.000 2.500 396.800
8 20 13 20.200 70.000 328.476 297.578 18.000 3.200 539.300
8 20 14 21.400 65.200 401.317 284.701 351.000 2.500 590.800
8 20 15 22.900 56.200 791.636 143.696 4.000 1.900 736.700
8 20 16 24.500 48.900 584.279 198.928 66.000 3.100 605.500
8 20 17 23.600 51.300 341.293 242.156 22.000 4.100 449.200
8 20 18 23.100 55.000 66.774 214.545 19.000 4.100 247.100
8 20 19 23.000 54.100 294.991 144.649 34.000 4.700 246.900
8 20 20 22.300 53.900 756.835 39.751 26.000 4.900 186.200
8 20 21 21.100 55.700 0.000 66.400 30.000 4.100 66.400
8 20 22 19.700 55.900 0.000 0.000 16.000 4.400 0.000
8 20 23 18.700 54.100 0.000 0.000 33.000 4.700 0.000
8 20 24 17.600 55.800 0.000 0.000 33.000 4.200 0.000
8 21 1 16.800 59.500 0.000 0.000 31.000 3.000 0.000
8 21 2 16.100 62.800 0.000 0.000 30.000 2.600 0.000
8 21 3 14.600 68.000 0.000 0.000 23.000 1.900 0.000
8 21 4 13.800 73.300 0.000 0.000 21.000 2.000 0.000
8 21 5 12.500 79.400 0.000 0.000 24.000 2.200 0.000
8 21 6 13.400 81.200 0.000 0.000 15.000 1.900 0.000
8 21 7 11.800 83.000 0.000 0.000 10.000 1.600 0.000
8 21 8 11.800 88.800 8.314 44.839 4.000 1.600 46.000
8 21 9 13.800 83.700 153.938 133.601 16.000 1.700 178.900
8 21 10 15.300 75.500 376.491 169.206 344.000 1.100 334.900
8 21 11 17.700 68.000 557.400 169.750 306.000 1.300 485.900
8 21 12 19.700 59.400 683.825 158.791 341.000 1.600 614.800
8 21 13 21.200 53.100 761.935 149.050 9.000 2.200 707.000
8 21 14 22.100 47.900 815.003 139.716 333.000 3.400 758.300
8 21 15 22.400 42.200 848.873 130.752 308.000 2.100 763.300
8 21 16 22.800 37.000 863.597 120.048 326.000 3.100 717.400
8 21 17 23.600 31.600 884.017 105.204 295.000 4.600 637.600
8 21 18 23.200 28.400 904.210 86.279 322.000 2.200 522.900
8 21 19 23.200 29.900 925.618 62.502 321.000 5.200 378.800
8 21 20 22.400 33.900 962.338 35.822 329.000 4.500 217.100
8 21 21 21.200 38.600 0.000 67.100 340.000 3.800 67.100
8 21 22 19.500 44.700 0.000 0.000 341.000 3.200 0.000
8 21 23 19.200 53.100 0.000 0.000 2.000 4.400 0.000
8 21 24 18.100 59.200 0.000 0.000 359.000 3.700 0.000
8 22 1 17.000 62.300 0.000 0.000 355.000 2.900 0.000
8 22 2 15.200 69.300 0.000 0.000 327.000 2.500 0.000
8 22 3 14.200 77.300 0.000 0.000 290.000 2.400 0.000
8 22 4 13.800 79.300 0.000 0.000 284.000 3.000 0.000
8 22 5 13.700 78.100 0.000 0.000 292.000 3.600 0.000
8 22 6 13.000 79.000 0.000 0.000 268.000 3.100 0.000
8 22 7 12.200 82.000 0.000 0.000 276.000 3.100 0.000
8 22 8 12.200 84.600 7.823 42.938 277.000 3.100 44.000
8 22 9 12.900 84.300 147.669 132.100 278.000 4.700 175.000
8 22 10 14.000 81.200 332.844 175.924 279.000 4.200 321.200
8 22 11 15.500 75.900 515.204 180.425 283.000 4.700 470.800
8 22 12 17.100 68.100 350.258 262.586 314.000 5.200 494.900
8 22 13 17.500 60.200 98.430 329.383 294.000 6.000 401.100
8 22 14 18.400 51.200 206.337 336.275 292.000 5.800 492.100
8 22 15 18.200 46.200 194.248 332.029 274.000 5.900 476.000
8 22 16 18.400 47.100 62.549 300.998 277.000 6.200 344.000
8 22 17 18.200 49.300 11.479 205.738 312.000 5.500 212.600
8 22 18 18.200 49.600 147.845 217.409 300.000 7.200 288.100
8 22 19 17.900 49.800 288.416 141.480 292.000 5.400 238.600
8 22 20 17.600 51.500 250.473 79.320 266.000 5.500 125.200
8 22 21 17.300 53.500 0.000 28.300 275.000 5.900 28.300
8 22 22 16.800 55.900 0.000 0.000 295.000 5.600 0.000
8 22 23 16.600 58.200 0.000 0.000 285.000 4.400 0.000
8 22 24 16.200 59.700 0.000 0.000 279.000 4.200 0.000
8 23 1 15.600 61.600 0.000 0.000 277.000 4.800 0.000
8 23 2 15.100 65.100 0.000 0.000 278.000 4.600 0.000
8 23 3 14.800 67.500 0.000 0.000 277.000 4.300 0.000
8 23 4 14.200 69.700 0.000 0.000 284.000 4.200 0.000
8 23 5 13.900 72.200 0.000 0.000 273.000 4.400 0.000
8 23 6 13.700 73.300 0.000 0.000 273.000 4.900 0.000
8 23 7 13.400 74.200 0.000 0.000 274.000 4.300 0.000
8 23 8 13.300 75.700 2.685 25.946 277.000 4.500 26.300
8 23 9 13.600 75.200 87.602 128.882 271.000 5.100 154.000
8 23 10 14.500 74.200 143.268 196.994 281.000 5.200 259.000
8 23 11 14.900 72.300 181.498 252.363 284.000 5.500 354.000
8 23 12 15.000 68.400 120.656 300.212 276.000 5.800 379.800
8 23 13 16.700 62.300 56.056 314.165 278.000 6.300 354.800
8 23 14 16.100 56.200 12.292 262.065 280.000 6.700 271.300
8 23 15 13.700 57.600 5.502 206.544 320.000 5.700 210.600
8 23 16 13.700 67.000 145.994 310.859 307.000 5.700 410.600
8 23 17 12.200 70.800 57.633 257.811 321.000 8.300 292.000
8 23 18 13.700 70.800 341.976 189.130 285.000 4.700 351.000
8 23 19 15.700 65.600 974.758 63.888 300.000 5.300 387.200
8 23 20 15.400 59.500 1005.811 35.359 305.000 4.800 214.300
8 23 21 14.800 62.100 0.000 57.300 302.000 4.500 57.300
